nodename	dN	dS	id
PAC_SARA	0.000452	0.005946	auto_500_465
BI_PAC_SARA	0.002728	0.042188	auto_500_465
TENT_DUM_BI_PAC_SARA	0.001352	0.017205	auto_500_465
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_465
LIN	0.00934	0.136392	auto_500_466
AFR	0.000754	0.008806	auto_500_466
MIM	0.000938	0.009894	auto_500_466
AFR_MIM	0.004088	0.059827	auto_500_466
TENT	0.00095	0.006736	auto_500_466
DUM	0.001116	0.00626	auto_500_466
TENT_DUM	0.004156	0.048689	auto_500_466
BI	0.001469	0.012599	auto_500_466
PAC	0.000152	0.001871	auto_500_466
SARA	0.000941	0.006696	auto_500_466
PAC_SARA	0.000421	0.006143	auto_500_466
BI_PAC_SARA	0.002587	0.042571	auto_500_466
TENT_DUM_BI_PAC_SARA	0.001435	0.019499	auto_500_466
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_466
LIN	0.009973	0.137385	auto_500_467
AFR	0.000856	0.009776	auto_500_467
MIM	0.000891	0.009959	auto_500_467
AFR_MIM	0.004339	0.05847	auto_500_467
TENT	0.000845	0.006672	auto_500_467
DUM	0.000973	0.006416	auto_500_467
TENT_DUM	0.004509	0.048028	auto_500_467
BI	0.001569	0.013389	auto_500_467
PAC	0.000189	0.001674	auto_500_467
SARA	0.000997	0.006945	auto_500_467
PAC_SARA	0.000454	0.006258	auto_500_467
BI_PAC_SARA	0.00276	0.042698	auto_500_467
TENT_DUM_BI_PAC_SARA	0.001425	0.018778	auto_500_467
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_467
LIN	0.009826	0.135227	auto_500_468
AFR	0.000893	0.009318	auto_500_468
MIM	0.001008	0.008757	auto_500_468
AFR_MIM	0.004578	0.058254	auto_500_468
TENT	0.001004	0.00732	auto_500_468
DUM	0.001114	0.006453	auto_500_468
TENT_DUM	0.004551	0.047916	auto_500_468
BI	0.001506	0.012926	auto_500_468
PAC	0.000164	0.001806	auto_500_468
SARA	0.000947	0.007516	auto_500_468
PAC_SARA	0.000454	0.00625	auto_500_468
BI_PAC_SARA	0.002651	0.039971	auto_500_468
TENT_DUM_BI_PAC_SARA	0.001429	0.018446	auto_500_468
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_468
LIN	0.010121	0.135718	auto_500_469
AFR	0.000742	0.009131	auto_500_469
MIM	0.000963	0.008852	auto_500_469
AFR_MIM	0.004258	0.05929	auto_500_469
TENT	0.000881	0.006427	auto_500_469
DUM	0.001196	0.006211	auto_500_469
TENT_DUM	0.00452	0.049225	auto_500_469
BI	0.001603	0.013024	auto_500_469
PAC	0.000148	0.001943	auto_500_469
SARA	0.000883	0.007177	auto_500_469
PAC_SARA	0.000476	0.006381	auto_500_469
BI_PAC_SARA	0.002959	0.042125	auto_500_469
TENT_DUM_BI_PAC_SARA	0.001439	0.019691	auto_500_469
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_469
LIN	0.01002	0.131318	auto_500_46
AFR	0.000909	0.008901	auto_500_46
MIM	0.001018	0.008534	auto_500_46
AFR_MIM	0.004606	0.05981	auto_500_46
TENT	0.000976	0.006504	auto_500_46
DUM	0.00103	0.006516	auto_500_46
TENT_DUM	0.00448	0.046857	auto_500_46
BI	0.001642	0.014016	auto_500_46
PAC	0.0002	0.001459	auto_500_46
SARA	0.000998	0.007284	auto_500_46
PAC_SARA	0.000505	0.006613	auto_500_46
BI_PAC_SARA	0.002868	0.041697	auto_500_46
TENT_DUM_BI_PAC_SARA	0.001518	0.018047	auto_500_46
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_46
LIN	0.010432	0.137459	auto_500_470
AFR	0.000835	0.009168	auto_500_470
MIM	0.00104	0.008784	auto_500_470
AFR_MIM	0.004255	0.059712	auto_500_470
TENT	0.001031	0.006823	auto_500_470
DUM	0.00131	0.006688	auto_500_470
TENT_DUM	0.004451	0.047978	auto_500_470
BI	0.001518	0.012245	auto_500_470
PAC	0.000134	0.0015	auto_500_470
SARA	0.000899	0.007043	auto_500_470
PAC_SARA	0.000508	0.006698	auto_500_470
BI_PAC_SARA	0.002953	0.042035	auto_500_470
TENT_DUM_BI_PAC_SARA	0.001482	0.019095	auto_500_470
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_470
LIN	0.009413	0.131158	auto_500_471
AFR	0.000901	0.009004	auto_500_471
MIM	0.001089	0.008896	auto_500_471
AFR_MIM	0.004151	0.058109	auto_500_471
TENT	0.00101	0.006856	auto_500_471
DUM	0.001012	0.006051	auto_500_471
TENT_DUM	0.004355	0.046416	auto_500_471
BI	0.001736	0.013364	auto_500_471
PAC	0.000172	0.001782	auto_500_471
SARA	0.000839	0.007063	auto_500_471
PAC_SARA	0.000426	0.005929	auto_500_471
BI_PAC_SARA	0.002765	0.041717	auto_500_471
TENT_DUM_BI_PAC_SARA	0.001385	0.01821	auto_500_471
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_471
LIN	0.010299	0.13287	auto_500_472
AFR	0.000889	0.008687	auto_500_472
MIM	0.001035	0.008449	auto_500_472
AFR_MIM	0.004474	0.058675	auto_500_472
TENT	0.000953	0.006586	auto_500_472
DUM	0.001127	0.006666	auto_500_472
TENT_DUM	0.004664	0.046937	auto_500_472
BI	0.001572	0.013349	auto_500_472
PAC	0.000157	0.001602	auto_500_472
SARA	0.000947	0.007646	auto_500_472
PAC_SARA	0.000454	0.005863	auto_500_472
BI_PAC_SARA	0.002874	0.042203	auto_500_472
TENT_DUM_BI_PAC_SARA	0.001427	0.018745	auto_500_472
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_472
LIN	0.009686	0.132612	auto_500_473
AFR	0.000795	0.008662	auto_500_473
MIM	0.001127	0.008128	auto_500_473
AFR_MIM	0.004366	0.05581	auto_500_473
TENT	0.001296	0.005912	auto_500_473
DUM	0.001167	0.006683	auto_500_473
TENT_DUM	0.004419	0.0466	auto_500_473
BI	0.001599	0.013492	auto_500_473
PAC	0.000181	0.001471	auto_500_473
SARA	0.000898	0.006702	auto_500_473
PAC_SARA	0.000442	0.006048	auto_500_473
BI_PAC_SARA	0.002909	0.041756	auto_500_473
TENT_DUM_BI_PAC_SARA	0.00123	0.018658	auto_500_473
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_473
LIN	0.010311	0.131673	auto_500_474
AFR	0.000862	0.009444	auto_500_474
MIM	0.00113	0.009473	auto_500_474
AFR_MIM	0.00465	0.057105	auto_500_474
TENT	0.001063	0.006997	auto_500_474
DUM	0.001196	0.007368	auto_500_474
TENT_DUM	0.004715	0.046108	auto_500_474
BI	0.001583	0.012246	auto_500_474
PAC	0.000131	0.001687	auto_500_474
SARA	0.000865	0.00656	auto_500_474
PAC_SARA	0.000504	0.00643	auto_500_474
BI_PAC_SARA	0.002868	0.041684	auto_500_474
TENT_DUM_BI_PAC_SARA	0.001358	0.019354	auto_500_474
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_474
LIN	0.010209	0.132583	auto_500_475
AFR	0.000928	0.00909	auto_500_475
MIM	0.001057	0.009703	auto_500_475
AFR_MIM	0.004503	0.057332	auto_500_475
TENT	0.001132	0.006992	auto_500_475
DUM	0.001202	0.006188	auto_500_475
TENT_DUM	0.004629	0.047102	auto_500_475
BI	0.001519	0.014288	auto_500_475
PAC	0.000144	0.001508	auto_500_475
SARA	0.00079	0.007216	auto_500_475
PAC_SARA	0.000532	0.006906	auto_500_475
BI_PAC_SARA	0.00304	0.041011	auto_500_475
TENT_DUM_BI_PAC_SARA	0.001412	0.018327	auto_500_475
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_475
LIN	0.009899	0.131368	auto_500_476
AFR	0.000759	0.008847	auto_500_476
MIM	0.000942	0.00835	auto_500_476
AFR_MIM	0.004162	0.0577	auto_500_476
TENT	0.001101	0.006808	auto_500_476
DUM	0.001173	0.006589	auto_500_476
TENT_DUM	0.00438	0.048643	auto_500_476
BI	0.001469	0.013199	auto_500_476
PAC	0.000194	0.001399	auto_500_476
SARA	0.000857	0.006821	auto_500_476
PAC_SARA	0.000481	0.006377	auto_500_476
BI_PAC_SARA	0.002702	0.042764	auto_500_476
TENT_DUM_BI_PAC_SARA	0.001291	0.018265	auto_500_476
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_476
LIN	0.010597	0.137066	auto_500_477
AFR	0.000852	0.009653	auto_500_477
MIM	0.001079	0.008003	auto_500_477
AFR_MIM	0.004879	0.056568	auto_500_477
TENT	0.000969	0.006364	auto_500_477
DUM	0.001106	0.006612	auto_500_477
TENT_DUM	0.004737	0.048358	auto_500_477
BI	0.001603	0.012784	auto_500_477
PAC	0.000166	0.001277	auto_500_477
SARA	0.00091	0.006601	auto_500_477
PAC_SARA	0.00052	0.006728	auto_500_477
BI_PAC_SARA	0.002981	0.041713	auto_500_477
TENT_DUM_BI_PAC_SARA	0.001489	0.018369	auto_500_477
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_477
LIN	0.011234	0.131364	auto_500_478
AFR	0.000861	0.009104	auto_500_478
MIM	0.001118	0.009046	auto_500_478
AFR_MIM	0.00485	0.058325	auto_500_478
TENT	0.001026	0.006771	auto_500_478
DUM	0.001158	0.006096	auto_500_478
TENT_DUM	0.00492	0.047371	auto_500_478
BI	0.001659	0.012736	auto_500_478
PAC	0.000163	0.001465	auto_500_478
SARA	0.000973	0.00699	auto_500_478
PAC_SARA	0.000544	0.006364	auto_500_478
BI_PAC_SARA	0.003033	0.040243	auto_500_478
TENT_DUM_BI_PAC_SARA	0.001503	0.018212	auto_500_478
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_478
LIN	0.010457	0.1357	auto_500_479
AFR	0.000904	0.008571	auto_500_479
MIM	0.001119	0.008779	auto_500_479
AFR_MIM	0.004611	0.059684	auto_500_479
TENT	0.000885	0.006679	auto_500_479
DUM	0.001147	0.00607	auto_500_479
TENT_DUM	0.004328	0.048673	auto_500_479
BI	0.001699	0.013311	auto_500_479
PAC	0.000181	0.002147	auto_500_479
SARA	0.000956	0.006375	auto_500_479
PAC_SARA	0.00053	0.006883	auto_500_479
BI_PAC_SARA	0.002853	0.042474	auto_500_479
TENT_DUM_BI_PAC_SARA	0.0014	0.019357	auto_500_479
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_479
LIN	0.009695	0.134416	auto_500_47
AFR	0.000842	0.009186	auto_500_47
MIM	0.001056	0.009365	auto_500_47
AFR_MIM	0.004045	0.058784	auto_500_47
TENT	0.001059	0.006664	auto_500_47
DUM	0.001079	0.006187	auto_500_47
TENT_DUM	0.004333	0.048797	auto_500_47
BI	0.001488	0.013429	auto_500_47
PAC	0.00019	0.001709	auto_500_47
SARA	0.000906	0.007327	auto_500_47
PAC_SARA	0.000443	0.00614	auto_500_47
BI_PAC_SARA	0.002778	0.042129	auto_500_47
TENT_DUM_BI_PAC_SARA	0.001352	0.018717	auto_500_47
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_47
LIN	0.010153	0.136128	auto_500_480
AFR	0.000766	0.008844	auto_500_480
MIM	0.001082	0.008794	auto_500_480
AFR_MIM	0.004596	0.059193	auto_500_480
TENT	0.001022	0.006761	auto_500_480
DUM	0.001022	0.006385	auto_500_480
TENT_DUM	0.004569	0.049895	auto_500_480
BI	0.001536	0.01339	auto_500_480
PAC	0.000151	0.001765	auto_500_480
SARA	0.000914	0.007162	auto_500_480
PAC_SARA	0.000465	0.006234	auto_500_480
BI_PAC_SARA	0.003027	0.04275	auto_500_480
TENT_DUM_BI_PAC_SARA	0.001555	0.018698	auto_500_480
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_480
LIN	0.009522	0.131267	auto_500_481
AFR	0.000867	0.009167	auto_500_481
MIM	0.001011	0.008952	auto_500_481
AFR_MIM	0.004226	0.056584	auto_500_481
TENT	0.001019	0.006166	auto_500_481
DUM	0.000979	0.005685	auto_500_481
TENT_DUM	0.004334	0.048513	auto_500_481
BI	0.001706	0.01298	auto_500_481
PAC	0.000186	0.001763	auto_500_481
SARA	0.001026	0.007225	auto_500_481
PAC_SARA	0.000445	0.00614	auto_500_481
BI_PAC_SARA	0.002769	0.040395	auto_500_481
TENT_DUM_BI_PAC_SARA	0.001412	0.018565	auto_500_481
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_481
LIN	0.010214	0.133542	auto_500_482
AFR	0.000797	0.00953	auto_500_482
MIM	0.001051	0.008557	auto_500_482
AFR_MIM	0.00433	0.056707	auto_500_482
TENT	0.000985	0.006946	auto_500_482
DUM	0.001001	0.006447	auto_500_482
TENT_DUM	0.0047	0.048222	auto_500_482
BI	0.00156	0.013444	auto_500_482
PAC	0.000142	0.001779	auto_500_482
SARA	0.000978	0.007178	auto_500_482
PAC_SARA	0.000513	0.006706	auto_500_482
BI_PAC_SARA	0.002797	0.042435	auto_500_482
TENT_DUM_BI_PAC_SARA	0.001443	0.018844	auto_500_482
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_482
LIN	0.010107	0.13323	auto_500_483
AFR	0.000824	0.009859	auto_500_483
MIM	0.000984	0.008895	auto_500_483
AFR_MIM	0.004249	0.058235	auto_500_483
TENT	0.000947	0.00628	auto_500_483
DUM	0.001059	0.006057	auto_500_483
TENT_DUM	0.004694	0.048557	auto_500_483
BI	0.00168	0.014068	auto_500_483
PAC	0.000154	0.0017	auto_500_483
SARA	0.000889	0.006609	auto_500_483
PAC_SARA	0.000459	0.006048	auto_500_483
BI_PAC_SARA	0.002756	0.039982	auto_500_483
TENT_DUM_BI_PAC_SARA	0.001428	0.018547	auto_500_483
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_483
LIN	0.01022	0.130449	auto_500_484
AFR	0.000902	0.008824	auto_500_484
MIM	0.001117	0.009034	auto_500_484
AFR_MIM	0.00436	0.057686	auto_500_484
TENT	0.001035	0.006839	auto_500_484
DUM	0.00106	0.006331	auto_500_484
TENT_DUM	0.00456	0.045522	auto_500_484
BI	0.001469	0.013239	auto_500_484
PAC	0.000162	0.001448	auto_500_484
SARA	0.000913	0.007382	auto_500_484
PAC_SARA	0.00047	0.005996	auto_500_484
BI_PAC_SARA	0.00281	0.041508	auto_500_484
TENT_DUM_BI_PAC_SARA	0.001402	0.018573	auto_500_484
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_484
LIN	0.009354	0.134118	auto_500_485
AFR	0.000715	0.009151	auto_500_485
MIM	0.001071	0.008962	auto_500_485
AFR_MIM	0.004181	0.057229	auto_500_485
TENT	0.000898	0.006348	auto_500_485
DUM	0.000988	0.006436	auto_500_485
TENT_DUM	0.004317	0.048837	auto_500_485
BI	0.001464	0.013939	auto_500_485
PAC	0.000128	0.001925	auto_500_485
SARA	0.000848	0.007253	auto_500_485
PAC_SARA	0.000397	0.005693	auto_500_485
BI_PAC_SARA	0.002772	0.042533	auto_500_485
TENT_DUM_BI_PAC_SARA	0.001301	0.01791	auto_500_485
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_485
LIN	0.010064	0.131246	auto_500_486
AFR	0.000866	0.009162	auto_500_486
MIM	0.000998	0.009582	auto_500_486
AFR_MIM	0.004601	0.059215	auto_500_486
TENT	0.001067	0.006327	auto_500_486
DUM	0.001166	0.007027	auto_500_486
TENT_DUM	0.004752	0.048975	auto_500_486
BI	0.001694	0.013789	auto_500_486
PAC	0.000169	0.001789	auto_500_486
SARA	0.000934	0.007226	auto_500_486
PAC_SARA	0.000441	0.005755	auto_500_486
BI_PAC_SARA	0.002822	0.042099	auto_500_486
TENT_DUM_BI_PAC_SARA	0.001499	0.017943	auto_500_486
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_486
LIN	0.010562	0.134884	auto_500_487
AFR	0.000872	0.008872	auto_500_487
MIM	0.001123	0.008838	auto_500_487
AFR_MIM	0.004374	0.058821	auto_500_487
TENT	0.001158	0.006088	auto_500_487
DUM	0.001154	0.005902	auto_500_487
TENT_DUM	0.004641	0.047321	auto_500_487
BI	0.001608	0.013544	auto_500_487
PAC	0.000209	0.00199	auto_500_487
SARA	0.00103	0.007757	auto_500_487
PAC_SARA	0.000489	0.006246	auto_500_487
BI_PAC_SARA	0.002895	0.040515	auto_500_487
TENT_DUM_BI_PAC_SARA	0.001582	0.019625	auto_500_487
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_487
LIN	0.010196	0.131355	auto_500_488
AFR	0.000794	0.009973	auto_500_488
MIM	0.001057	0.00841	auto_500_488
AFR_MIM	0.004591	0.056251	auto_500_488
TENT	0.001124	0.007009	auto_500_488
DUM	0.001169	0.006685	auto_500_488
TENT_DUM	0.004749	0.047531	auto_500_488
BI	0.001627	0.013397	auto_500_488
PAC	0.000192	0.001675	auto_500_488
SARA	0.000827	0.006648	auto_500_488
PAC_SARA	0.000471	0.006067	auto_500_488
BI_PAC_SARA	0.003107	0.04007	auto_500_488
TENT_DUM_BI_PAC_SARA	0.001453	0.019371	auto_500_488
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_488
LIN	0.011317	0.133453	auto_500_489
AFR	0.000851	0.008546	auto_500_489
MIM	0.00108	0.008275	auto_500_489
AFR_MIM	0.005122	0.058768	auto_500_489
TENT	0.001186	0.00661	auto_500_489
DUM	0.001127	0.006602	auto_500_489
TENT_DUM	0.005156	0.047478	auto_500_489
BI	0.001829	0.013176	auto_500_489
PAC	0.000237	0.001797	auto_500_489
SARA	0.001015	0.007267	auto_500_489
PAC_SARA	0.000504	0.005947	auto_500_489
BI_PAC_SARA	0.003424	0.040508	auto_500_489
TENT_DUM_BI_PAC_SARA	0.001526	0.018171	auto_500_489
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_489
LIN	0.009696	0.133631	auto_500_48
AFR	0.000901	0.008774	auto_500_48
MIM	0.000948	0.008377	auto_500_48
AFR_MIM	0.004599	0.059047	auto_500_48
TENT	0.001069	0.006452	auto_500_48
DUM	0.00119	0.006187	auto_500_48
TENT_DUM	0.004666	0.048064	auto_500_48
BI	0.001575	0.014244	auto_500_48
PAC	0.000157	0.001697	auto_500_48
SARA	0.000854	0.006977	auto_500_48
PAC_SARA	0.000474	0.006539	auto_500_48
BI_PAC_SARA	0.002856	0.041945	auto_500_48
TENT_DUM_BI_PAC_SARA	0.001458	0.018141	auto_500_48
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_48
LIN	0.010191	0.132494	auto_500_490
AFR	0.000888	0.009055	auto_500_490
MIM	0.001056	0.008467	auto_500_490
AFR_MIM	0.00462	0.056664	auto_500_490
TENT	0.001031	0.006783	auto_500_490
DUM	0.001052	0.006171	auto_500_490
TENT_DUM	0.004906	0.047692	auto_500_490
BI	0.001605	0.013248	auto_500_490
PAC	0.000142	0.001601	auto_500_490
SARA	0.000985	0.006392	auto_500_490
PAC_SARA	0.000547	0.007109	auto_500_490
BI_PAC_SARA	0.002852	0.040823	auto_500_490
TENT_DUM_BI_PAC_SARA	0.00144	0.018049	auto_500_490
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_490
LIN	0.010632	0.136623	auto_500_491
AFR	0.001021	0.009133	auto_500_491
MIM	0.001134	0.008733	auto_500_491
AFR_MIM	0.004993	0.058971	auto_500_491
TENT	0.00104	0.006767	auto_500_491
DUM	0.001118	0.00635	auto_500_491
TENT_DUM	0.004853	0.049221	auto_500_491
BI	0.001689	0.013008	auto_500_491
PAC	0.000178	0.002009	auto_500_491
SARA	0.000963	0.007514	auto_500_491
PAC_SARA	0.000513	0.006598	auto_500_491
BI_PAC_SARA	0.003205	0.041462	auto_500_491
TENT_DUM_BI_PAC_SARA	0.001624	0.019345	auto_500_491
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_491
LIN	0.009833	0.133866	auto_500_492
AFR	0.00077	0.008583	auto_500_492
MIM	0.001086	0.008724	auto_500_492
AFR_MIM	0.004601	0.06089	auto_500_492
TENT	0.000966	0.006348	auto_500_492
DUM	0.001043	0.006405	auto_500_492
TENT_DUM	0.004657	0.048799	auto_500_492
BI	0.001537	0.01342	auto_500_492
PAC	0.00017	0.001791	auto_500_492
SARA	0.000939	0.007015	auto_500_492
PAC_SARA	0.000481	0.006547	auto_500_492
BI_PAC_SARA	0.002774	0.040916	auto_500_492
TENT_DUM_BI_PAC_SARA	0.001477	0.018743	auto_500_492
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_492
LIN	0.009508	0.132435	auto_500_493
AFR	0.000686	0.008596	auto_500_493
MIM	0.001027	0.008697	auto_500_493
AFR_MIM	0.004062	0.058912	auto_500_493
TENT	0.000999	0.007109	auto_500_493
DUM	0.001004	0.00667	auto_500_493
TENT_DUM	0.003937	0.047096	auto_500_493
BI	0.001435	0.012406	auto_500_493
PAC	0.000132	0.00145	auto_500_493
SARA	0.000893	0.006558	auto_500_493
PAC_SARA	0.000483	0.006722	auto_500_493
BI_PAC_SARA	0.002576	0.041497	auto_500_493
TENT_DUM_BI_PAC_SARA	0.001356	0.018487	auto_500_493
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_493
LIN	0.009505	0.132855	auto_500_494
AFR	0.00078	0.00881	auto_500_494
MIM	0.00116	0.00877	auto_500_494
AFR_MIM	0.004138	0.058569	auto_500_494
TENT	0.001049	0.006819	auto_500_494
DUM	0.001254	0.006786	auto_500_494
TENT_DUM	0.00453	0.049338	auto_500_494
BI	0.001627	0.013751	auto_500_494
PAC	0.000158	0.00164	auto_500_494
SARA	0.000906	0.00695	auto_500_494
PAC_SARA	0.000447	0.006243	auto_500_494
BI_PAC_SARA	0.002775	0.04055	auto_500_494
TENT_DUM_BI_PAC_SARA	0.001457	0.019012	auto_500_494
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_494
LIN	0.009706	0.132126	auto_500_495
AFR	0.000801	0.00884	auto_500_495
MIM	0.000932	0.008916	auto_500_495
AFR_MIM	0.004271	0.058198	auto_500_495
TENT	0.000971	0.006547	auto_500_495
DUM	0.000995	0.005949	auto_500_495
TENT_DUM	0.004443	0.047208	auto_500_495
BI	0.001425	0.013455	auto_500_495
PAC	0.000124	0.001474	auto_500_495
SARA	0.000912	0.006883	auto_500_495
PAC_SARA	0.000466	0.006343	auto_500_495
BI_PAC_SARA	0.002797	0.040604	auto_500_495
TENT_DUM_BI_PAC_SARA	0.001346	0.018744	auto_500_495
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_495
LIN	0.009704	0.132245	auto_500_496
AFR	0.000783	0.008635	auto_500_496
MIM	0.000869	0.008218	auto_500_496
AFR_MIM	0.004122	0.056433	auto_500_496
TENT	0.001056	0.006215	auto_500_496
DUM	0.001056	0.006206	auto_500_496
TENT_DUM	0.004455	0.048028	auto_500_496
BI	0.001442	0.013187	auto_500_496
PAC	0.000151	0.00142	auto_500_496
SARA	0.000884	0.006541	auto_500_496
PAC_SARA	0.000481	0.00655	auto_500_496
BI_PAC_SARA	0.002964	0.040894	auto_500_496
TENT_DUM_BI_PAC_SARA	0.001397	0.018426	auto_500_496
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_496
LIN	0.010763	0.132376	auto_500_497
AFR	0.000873	0.008925	auto_500_497
MIM	0.001084	0.008295	auto_500_497
AFR_MIM	0.004622	0.058764	auto_500_497
TENT	0.001139	0.007134	auto_500_497
DUM	0.00106	0.006481	auto_500_497
TENT_DUM	0.004722	0.045943	auto_500_497
BI	0.001667	0.013208	auto_500_497
PAC	0.000232	0.001685	auto_500_497
SARA	0.000991	0.006989	auto_500_497
PAC_SARA	0.000523	0.006433	auto_500_497
BI_PAC_SARA	0.002895	0.040685	auto_500_497
TENT_DUM_BI_PAC_SARA	0.001694	0.019329	auto_500_497
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_497
LIN	0.010433	0.131285	auto_500_498
AFR	0.000826	0.009597	auto_500_498
MIM	0.001236	0.009072	auto_500_498
AFR_MIM	0.004366	0.056365	auto_500_498
TENT	0.000983	0.006724	auto_500_498
DUM	0.001042	0.006779	auto_500_498
TENT_DUM	0.004516	0.045648	auto_500_498
BI	0.001526	0.013022	auto_500_498
PAC	9.5e-05	0.001671	auto_500_498
SARA	0.000844	0.006699	auto_500_498
PAC_SARA	0.000488	0.006146	auto_500_498
BI_PAC_SARA	0.003195	0.041785	auto_500_498
TENT_DUM_BI_PAC_SARA	0.00151	0.017943	auto_500_498
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_498
LIN	0.010699	0.135606	auto_500_499
AFR	0.000859	0.008568	auto_500_499
MIM	0.00101	0.008866	auto_500_499
AFR_MIM	0.004479	0.057847	auto_500_499
TENT	0.001015	0.006239	auto_500_499
DUM	0.0012	0.005788	auto_500_499
TENT_DUM	0.00475	0.048379	auto_500_499
BI	0.001754	0.012823	auto_500_499
PAC	0.000186	0.001918	auto_500_499
SARA	0.001034	0.007448	auto_500_499
PAC_SARA	0.00054	0.006839	auto_500_499
BI_PAC_SARA	0.003099	0.041887	auto_500_499
TENT_DUM_BI_PAC_SARA	0.001437	0.017652	auto_500_499
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_499
LIN	0.009502	0.13386	auto_500_49
AFR	0.000809	0.008924	auto_500_49
MIM	0.000928	0.008848	auto_500_49
AFR_MIM	0.004248	0.057884	auto_500_49
TENT	0.00092	0.00664	auto_500_49
DUM	0.001025	0.006927	auto_500_49
TENT_DUM	0.004513	0.04863	auto_500_49
BI	0.001559	0.013619	auto_500_49
PAC	0.000202	0.001854	auto_500_49
SARA	0.000911	0.007156	auto_500_49
PAC_SARA	0.000421	0.005932	auto_500_49
BI_PAC_SARA	0.002767	0.041033	auto_500_49
TENT_DUM_BI_PAC_SARA	0.001402	0.018596	auto_500_49
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_49
LIN	0.009982	0.132851	auto_500_4
AFR	0.000779	0.009508	auto_500_4
MIM	0.001029	0.008342	auto_500_4
AFR_MIM	0.00452	0.058232	auto_500_4
TENT	0.000978	0.006545	auto_500_4
DUM	0.0013	0.006743	auto_500_4
TENT_DUM	0.004613	0.046408	auto_500_4
BI	0.001545	0.013019	auto_500_4
PAC	0.000181	0.002003	auto_500_4
SARA	0.00083	0.006949	auto_500_4
PAC_SARA	0.000463	0.006162	auto_500_4
BI_PAC_SARA	0.003032	0.042639	auto_500_4
TENT_DUM_BI_PAC_SARA	0.001421	0.018131	auto_500_4
LIN_AFR_MIM_TENT_DUM_BI_PAC_SARA	0.0	0.0	auto_500_4
LIN	0.009584	0.129801	auto_500_500
AFR	0.000841	0.009248	auto_500_500
MIM	0.001088	0.009222	auto_500_500
AFR_MIM	0.004141	0.058452	auto_500_500
TENT	0.000895	0.007109	auto_500_500
